0	-1.87240005	-2.01	25729.45236	1408
0	-1.87170005	-1.78820002	25729.45236	1072
0	-1.87240005	-1.78680003	25729.45236	960
0	-1.87919998	-1.95	25729.45236	1120
0	-1.88129997	-1.79069996	25729.45236	976
0	-1.88569999	-2.11	25729.45237	1008
0	-1.88180006	-1.78670001	25729.45237	944
0	-1.88460004	-1.78719997	25729.45237	976
0	-1.88779998	-2.10000001	25729.45237	1232
0	-1.88779998	-2.07	25729.45237	1232
