0	-8.93971343
0.02	-8.93973237
0.04	-8.93971085
0.06	-8.93971351
0.08	-8.93972706
0.1	-8.93974322
0.12000000000000001	-8.9397216
0.14	-8.93968116
0.16	-8.93968111
0.18	-8.93972428
0.19999999999999998	-8.93968649
0.21999999999999997	-8.93970814
0.23999999999999996	-8.93968915
0.25999999999999995	-8.93969459
0.27999999999999997	-8.93964868
0.3	-8.93964335
0.32	-8.939627
0.34	-8.93964865
0.36000000000000004	-8.93960819
0.38000000000000006	-8.9396892
0.4000000000000001	-8.93960002
0.4200000000000001	-8.93972155
0.4400000000000001	-8.93970817
0.46000000000000013	-8.93974588
0.48000000000000015	-8.93981341
0.5000000000000001	-8.93968915
0.5200000000000001	-8.93975134
0.5400000000000001	-8.93971088
0.5600000000000002	-8.93971621
0.5800000000000002	-8.93967286
0.6000000000000002	-8.93975407
0.6200000000000002	-8.93967028
0.6400000000000002	-8.93971892
0.6600000000000003	-8.93969188
0.6800000000000003	-8.93964865
0.7000000000000003	-8.93975132
0.7200000000000003	-8.93967301
0.7400000000000003	-8.93968381
0.7600000000000003	-8.93963247
0.7800000000000004	-8.93969727
0.8000000000000004	-8.9396135
0.8200000000000004	-8.93960535
0.8400000000000004	-8.93966752
0.8600000000000004	-8.9396676
0.8800000000000004	-8.93964595
0.9000000000000005	-8.93959185
0.9200000000000005	-8.93971616
0.9400000000000005	-8.93956751
0.9600000000000005	-8.93972698
0.9800000000000005	-8.93966755
1.0000000000000004	-8.93973781
1.0200000000000005	-8.93973237
1.0400000000000005	-8.93959731
1.0600000000000005	-8.93968111
1.0800000000000005	-8.93971619
1.1000000000000005	-8.93976482
1.1200000000000006	-8.93970812
1.1400000000000006	-8.93965938
1.1600000000000006	-8.93970546
1.1800000000000006	-8.93962979
1.2000000000000006	-8.93967845
1.2200000000000006	-8.9396459
1.2400000000000007	-8.93953244
1.2600000000000007	-8.93961883
1.2800000000000007	-8.93961618
1.3000000000000007	-8.93963515
1.3200000000000007	-8.93966216
1.3400000000000007	-8.93960004
1.3600000000000008	-8.93968644
1.3800000000000008	-8.93967028
1.4000000000000008	-8.93960821
1.4200000000000008	-8.93967569
1.4400000000000008	-8.93967031
1.4600000000000009	-8.939627
1.4800000000000009	-8.93968922
1.5000000000000009	-8.93965945
1.520000000000001	-8.93965402
1.540000000000001	-8.93973784
1.560000000000001	-8.93966757
1.580000000000001	-8.93972982
1.600000000000001	-8.9396892
1.620000000000001	-8.93968105
1.640000000000001	-8.93964048
1.660000000000001	-8.93967837
1.680000000000001	-8.93971072
1.700000000000001	-8.93973235
1.720000000000001	-8.93966216
1.740000000000001	-8.93962963
1.7600000000000011	-8.9397108
1.7800000000000011	-8.93969453
1.8000000000000012	-8.93972969
1.8200000000000012	-8.93969992
1.8400000000000012	-8.93959453
1.8600000000000012	-8.93968384
1.8800000000000012	-8.93970002
1.9000000000000012	-8.93972436
1.9200000000000013	-8.93967564
1.9400000000000013	-8.93968907
1.9600000000000013	-8.93968381
1.9800000000000013	-8.93970536
2.0000000000000013	-8.93967025
2.0200000000000014	-8.93968379
2.0400000000000014	-8.9397
2.0600000000000014	-8.93971618
2.0800000000000014	-8.93965675
2.1000000000000014	-8.9396892
2.1200000000000014	-8.93969734
2.1400000000000015	-8.93972972
2.1600000000000015	-8.93968374
2.1800000000000015	-8.93967835
2.2000000000000015	-8.9396244
2.2200000000000015	-8.93965943
2.2400000000000015	-8.93960543
2.2600000000000016	-8.93966755
2.2800000000000016	-8.93963512
2.3000000000000016	-8.93958102
2.3200000000000016	-8.93970541
2.3400000000000016	-8.93964592
2.3600000000000017	-8.9396567
2.3800000000000017	-8.93959458
2.4000000000000017	-8.93970268
2.4200000000000017	-8.93961074
2.4400000000000017	-8.93968108
2.4600000000000017	-8.93975938
2.4800000000000018	-8.93967296
2.5000000000000018	-8.93967569
2.520000000000002	-8.93963786
2.540000000000002	-8.93969453
2.560000000000002	-8.93967837
2.580000000000002	-8.93969727
2.600000000000002	-8.93967028
2.620000000000002	-8.93968922
2.640000000000002	-8.93971088
2.660000000000002	-8.9397243
2.680000000000002	-8.93965134
2.700000000000002	-8.93976487
2.720000000000002	-8.93975405
2.740000000000002	-8.93973248
2.760000000000002	-8.93970541
2.780000000000002	-8.9396919
2.800000000000002	-8.93975402
2.820000000000002	-8.93985913
2.840000000000002	-8.9395867
2.860000000000002	-8.93971624
2.880000000000002	-8.93968376
2.900000000000002	-8.93977843
2.920000000000002	-8.93965409
2.940000000000002	-8.93974856
2.960000000000002	-8.93964595
2.980000000000002	-8.93970273
3.000000000000002	-8.93974585
3.0200000000000022	-8.93969459
3.0400000000000023	-8.93965677
3.0600000000000023	-8.93970804
3.0800000000000023	-8.93964332
3.1000000000000023	-8.93965935
3.1200000000000023	-8.93967835
3.1400000000000023	-8.9397027
3.1600000000000024	-8.93973516
3.1800000000000024	-8.93962974
3.2000000000000024	-8.93957834
3.2200000000000024	-8.93968639
3.2400000000000024	-8.93956757
3.2600000000000025	-8.93973515
3.2800000000000025	-8.93968379
3.3000000000000025	-8.93967564
3.3200000000000025	-8.93970265
3.3400000000000025	-8.93971889
3.3600000000000025	-8.93977565
3.3800000000000026	-8.93964051
3.4000000000000026	-8.93969727
3.4200000000000026	-8.93968381
3.4400000000000026	-8.93974871
3.4600000000000026	-8.93963236
3.4800000000000026	-8.93966489
3.5000000000000027	-8.9397324
3.5200000000000027	-8.9397351
