0.0	0.0	-2.01
0.0	0.0006999999999999229	-1.78820002
0.02	0.006799930000000121	-1.78680003
0.02	0.0	-1.95
0.04	0.00440002000000006	-1.79069996
0.04	0.0	-2.11
0.04	0.003899929999999996	-1.78670001
0.06	0.0031999400000000122	-1.78719997
0.06	0.0	-2.10000001
0.08	0.0	-2.07
0.1	0.5000000066666668	-2.07
0.1	-3.33333316504536e-09	-2.07
0.1	-0.5000000033333332	-2.07
